2024-03-28 22:51:19,333 INFO    StreamThr :42939 [internal.py:wandb_internal():86] W&B internal server running at pid: 42939, started at: 2024-03-28 22:51:19.332191
2024-03-28 22:51:19,334 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: status
2024-03-28 22:51:19,353 INFO    WriterThread:42939 [datastore.py:open_for_write():85] open: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/run-v9k2y34v.wandb
2024-03-28 22:51:19,355 DEBUG   SenderThread:42939 [sender.py:send():379] send: header
2024-03-28 22:51:19,371 DEBUG   SenderThread:42939 [sender.py:send():379] send: run
2024-03-28 22:51:20,069 INFO    SenderThread:42939 [dir_watcher.py:__init__():211] watching files in: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files
2024-03-28 22:51:20,069 INFO    SenderThread:42939 [sender.py:_start_run_threads():1121] run started: v9k2y34v with start time 1711633879.332774
2024-03-28 22:51:20,075 DEBUG   SenderThread:42939 [sender.py:send_request():406] send_request: summary_record
2024-03-28 22:51:20,075 INFO    SenderThread:42939 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-03-28 22:51:20,093 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: check_version
2024-03-28 22:51:20,093 DEBUG   SenderThread:42939 [sender.py:send_request():406] send_request: check_version
2024-03-28 22:51:20,213 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: run_start
2024-03-28 22:51:20,214 DEBUG   HandlerThread:42939 [system_info.py:__init__():31] System info init
2024-03-28 22:51:20,214 DEBUG   HandlerThread:42939 [system_info.py:__init__():46] System info init done
2024-03-28 22:51:20,214 INFO    HandlerThread:42939 [system_monitor.py:start():181] Starting system monitor
2024-03-28 22:51:20,215 INFO    SystemMonitor:42939 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-03-28 22:51:20,215 INFO    HandlerThread:42939 [system_monitor.py:probe():201] Collecting system info
2024-03-28 22:51:20,216 INFO    SystemMonitor:42939 [interfaces.py:start():190] Started cpu monitoring
2024-03-28 22:51:20,216 DEBUG   HandlerThread:42939 [system_info.py:probe():195] Probing system
2024-03-28 22:51:20,216 INFO    SystemMonitor:42939 [interfaces.py:start():190] Started disk monitoring
2024-03-28 22:51:20,216 INFO    SystemMonitor:42939 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-28 22:51:20,217 INFO    SystemMonitor:42939 [interfaces.py:start():190] Started memory monitoring
2024-03-28 22:51:20,221 INFO    SystemMonitor:42939 [interfaces.py:start():190] Started network monitoring
2024-03-28 22:51:20,226 DEBUG   HandlerThread:42939 [system_info.py:_probe_git():180] Probing git
2024-03-28 22:51:20,249 DEBUG   HandlerThread:42939 [system_info.py:_probe_git():188] Probing git done
2024-03-28 22:51:20,250 DEBUG   HandlerThread:42939 [system_info.py:probe():240] Probing system done
2024-03-28 22:51:20,250 DEBUG   HandlerThread:42939 [system_monitor.py:probe():210] {'os': 'macOS-13.3-arm64-arm-64bit', 'python': '3.8.18', 'heartbeatAt': '2024-03-28T13:51:20.216533', 'startedAt': '2024-03-28T13:51:19.317199', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/no_test_dk_analysis.py', 'codePath': 'Model_analysis/no_test_dk_analysis.py', 'git': {'remote': 'https://github.com/junhyeonbae/MADQN.git', 'commit': '1d39d9bb7e8af5b9d940c43b4286ce4d5a0299d5'}, 'email': 'bjhdo0807@gmail.com', 'root': '/Users/junhyeonbae/PycharmProjects/MADQN', 'host': 'Junui-MacBookPro.local', 'username': 'junhyeonbae', 'executable': '/Users/junhyeonbae/anaconda3/envs/MAgent2_hetero/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'total': 460.4317207336426, 'used': 11.338787078857422}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-03-28 22:51:20,250 INFO    HandlerThread:42939 [system_monitor.py:probe():211] Finished collecting system info
2024-03-28 22:51:20,250 INFO    HandlerThread:42939 [system_monitor.py:probe():214] Publishing system info
2024-03-28 22:51:20,250 DEBUG   HandlerThread:42939 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-03-28 22:51:20,251 DEBUG   HandlerThread:42939 [system_info.py:_save_pip():67] Saving pip packages done
2024-03-28 22:51:20,251 DEBUG   HandlerThread:42939 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-03-28 22:51:21,077 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/conda-environment.yaml
2024-03-28 22:51:21,077 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/wandb-summary.json
2024-03-28 22:51:21,077 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/requirements.txt
2024-03-28 22:51:22,791 DEBUG   HandlerThread:42939 [system_info.py:_save_conda():86] Saving conda packages done
2024-03-28 22:51:22,792 INFO    HandlerThread:42939 [system_monitor.py:probe():216] Finished publishing system info
2024-03-28 22:51:22,802 DEBUG   SenderThread:42939 [sender.py:send():379] send: files
2024-03-28 22:51:22,802 INFO    SenderThread:42939 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2024-03-28 22:51:22,807 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 22:51:22,807 DEBUG   SenderThread:42939 [sender.py:send_request():406] send_request: stop_status
2024-03-28 22:51:23,082 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/conda-environment.yaml
2024-03-28 22:51:23,082 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/wandb-metadata.json
2024-03-28 22:51:23,186 DEBUG   SenderThread:42939 [sender.py:send():379] send: telemetry
2024-03-28 22:51:23,186 DEBUG   SenderThread:42939 [sender.py:send():379] send: telemetry
2024-03-28 22:51:23,187 DEBUG   SenderThread:42939 [sender.py:send():379] send: run
2024-03-28 22:51:23,443 INFO    SenderThread:42939 [sender.py:send_run():999] updated run: v9k2y34v
2024-03-28 22:51:23,735 INFO    wandb-upload_0:42939 [upload_job.py:push():131] Uploaded file /var/folders/1b/dgkwjr_j1t99n4kqs8hhbdqh0000gn/T/tmpucijog7twandb/6y4ydt8t-wandb-metadata.json
2024-03-28 22:51:24,087 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/config.yaml
2024-03-28 22:51:24,087 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/output.log
2024-03-28 22:51:24,447 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 22:51:26,099 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/output.log
2024-03-28 22:51:29,464 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 22:51:34,487 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 22:51:37,813 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 22:51:37,815 DEBUG   SenderThread:42939 [sender.py:send_request():406] send_request: stop_status
2024-03-28 22:51:40,091 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 22:51:45,106 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 22:51:50,133 DEBUG   HandlerThread:42939 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 22:51:51,212 INFO    Thread-16 :42939 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_225119-v9k2y34v/files/config.yaml
